population	dam	sire	id	cohort	block_germination	date_sow	date_germination	block_garden	initial_size_mm	winter_survival_boolean	time_to_germination_days
NMT	NMT07	NMT06	NMT_07_06	north	north_F	2015-08-03	2015-08-11	north_F	37.18	TRUE	8
RCK	RCK13	RCK10	RCK_13_10	north	north_F	2015-08-03	2015-08-10	north_F	40.98	TRUE	7
CUR	CUR06	CUR04	CUR_06_04	north	north_F	2015-08-03	2015-08-11	north_F	36.48	TRUE	8
LIJ	LIJ10	LIJ06	LIJ_10_06	north	north_F	2015-08-03	2015-08-18	north_F	25.63	TRUE	15
NMT	NMT04	NMT03	NMT_04_03	north	north_F	2015-08-03	2015-08-10	north_F	23.69	TRUE	7
NMT	NMT02	NMT14	NMT_02_14	north	north_F	2015-08-03	2015-08-10	north_F	32.81	TRUE	7
CUR	CUR13	CUR09	CUR_13_09	north	north_F	2015-08-03	2015-08-10	north_F	26.42	FALSE	7
NMT	NMT04	NMT02	NMT_04_02	north	north_F	2015-08-03	2015-08-17	north_F	29.03	FALSE	14
CUR	CUR05	CUR03	CUR_05_03	north	north_F	2015-08-03	2015-08-10	north_F	37	FALSE	7
NMT	NMT05	NMT03	NMT_05_03	north	north_F	2015-08-03	2015-08-12	north_F	34.53	TRUE	9
NMT	NMT07	NMT05	NMT_07_05	north	north_F	2015-08-03	2015-08-13	north_F	27.74	TRUE	10
LIJ	LIJ14	LIJ10	LIJ_14_10	north	north_F	2015-08-03	2015-08-11	north_F	40.78	TRUE	8
WFM	WFM01	WFM12	WFM_01_12	north	north_F	2015-08-03	2015-08-09	north_F	21.13	TRUE	6
LIJ	LIJ13	LIJ10	LIJ_13_10	north	north_F	2015-08-03	2015-08-10	north_F	32.6	TRUE	7
RCK	RCK02	RCK14	RCK_02_14	north	north_F	2015-08-03	2015-08-13	north_F	28.02	TRUE	10
NMT	NMT01	NMT14	NMT_01_14	north	north_F	2015-08-03	2015-08-10	north_F	35.39	TRUE	7
WFM	WFM15	WFM11	WFM_15_11	north	north_F	2015-08-03	2015-08-13	north_F	22.95	FALSE	10
CUR	CUR13	CUR11	CUR_13_11	north	north_F	2015-08-03	2015-08-11	north_F	34.28	TRUE	8
LIJ	LIJ05	LIJ01	LIJ_05_01	north	north_F	2015-08-03	2015-08-18	north_F	15.66	FALSE	15
WFM	WFM10	WFM08	WFM_10_08	north	north_F	2015-08-03	2015-08-12	north_F	30.31	TRUE	9
NMT	NMT10	NMT09	NMT_10_09	north	north_F	2015-08-03	2015-08-10	north_F	28.06	FALSE	7
CUR	CUR13	CUR10	CUR_13_10	north	north_F	2015-08-03	2015-08-10	north_F	25.6	FALSE	7
WFM	WFM14	WFM11	WFM_14_11	north	north_F	2015-08-03	2015-08-11	north_F	27.16	FALSE	8
LIJ	LIJ15	LIJ11	LIJ_15_11	north	north_F	2015-08-03	2015-08-13	north_F	18.1	FALSE	10
NMT	NMT03	NMT15	NMT_03_15	north	north_F	2015-08-03	2015-08-09	north_F	30.37	TRUE	6
CUR	CUR03	CUR01	CUR_03_01	north	north_F	2015-08-03	2015-08-14	north_F	28.42	TRUE	11
RCK	RCK01	RCK14	RCK_01_14	north	north_F	2015-08-03	2015-08-19	north_F	15.95	FALSE	16
LIJ	LIJ06	LIJ01	LIJ_06_01	north	north_F	2015-08-03	2015-08-11	north_F	24.7	FALSE	8
CUR	CUR01	CUR12	CUR_01_12	north	north_F	2015-08-03	2015-08-17	north_F	29.75	TRUE	14
CUR	CUR09	CUR07	CUR_09_07	north	north_F	2015-08-03	2015-08-16	north_F	18.37	FALSE	13
WFM	WFM07	WFM03	WFM_07_03	north	north_F	2015-08-03	2015-08-10	north_F	25.03	TRUE	7
CUR	CUR05	CUR02	CUR_05_02	north	north_F	2015-08-03	2015-08-10	north_F	26.28	FALSE	7
RCK	RCK01	RCK13	RCK_01_13	north	north_F	2015-08-03	2015-08-14	north_F	22.42	FALSE	11
WFM	WFM08	WFM06	WFM_08_06	north	north_F	2015-08-03	2015-08-16	north_F	38.19	TRUE	13
NMT	NMT09	NMT08	NMT_09_08	north	north_F	2015-08-03	2015-08-10	north_F	28.4	TRUE	7
CUR	CUR01	CUR13	CUR_01_13	north	north_F	2015-08-03	2015-08-10	north_F	27.76	FALSE	7
CUR	CUR09	CUR06	CUR_09_06	north	north_F	2015-08-03	2015-08-10	north_F	34.86	TRUE	7
WFM	WFM02	WFM01	WFM_02_01	north	north_F	2015-08-03	2015-08-11	north_F	30.12	FALSE	8
WFM	WFM06	WFM03	WFM_06_03	north	north_F	2015-08-03	2015-08-09	north_F	26.5	TRUE	6
WFM	WFM02	WFM13	WFM_02_13	north	north_F	2015-08-03	2015-08-11	north_F	22.65	TRUE	8
RCK	RCK13	RCK11	RCK_13_11	north	north_F	2015-08-03	2015-08-17	north_F	15.39	FALSE	14
CUR	CUR10	CUR06	CUR_10_06	north	north_F	2015-08-03	2015-08-09	north_F	24.76	FALSE	6
WFM	WFM06	WFM02	WFM_06_02	north	north_F	2015-08-03	2015-08-09	north_F	30.66	TRUE	6
LIJ	LIJ12	LIJ10	LIJ_12_10	north	north_F	2015-08-03	2015-08-10	north_F	22.74	TRUE	7
CUR	CUR08	CUR05	CUR_08_05	north	north_F	2015-08-03	2015-08-11	north_F	24.52	TRUE	8
RCK	RCK04	RCK02	RCK_04_02	north	north_F	2015-08-03	2015-08-17	north_F	16.4	FALSE	14
LIJ	LIJ08	LIJ06	LIJ_08_06	north	north_F	2015-08-03	2015-08-11	north_F	25.87	TRUE	8
WFM	WFM04	WFM14	WFM_04_14	north	north_F	2015-08-03	2015-08-10	north_F	24.17	TRUE	7
NMT	NMT13	NMT12	NMT_13_12	north	north_F	2015-08-03	2015-08-13	north_F	30.28	TRUE	10
RCK	RCK11	RCK10	RCK_11_10	north	north_F	2015-08-03	2015-08-13	north_F	34.25	TRUE	10
RCK	RCK04	RCK03	RCK_04_03	north	north_F	2015-08-03	2015-08-11	north_F	19.08	FALSE	8
NMT	NMT12	NMT09	NMT_12_09	north	north_F	2015-08-03	2015-08-10	north_F	33.1	TRUE	7
CUR	CUR10	CUR07	CUR_10_07	north	north_F	2015-08-03	2015-08-11	north_F	31.74	TRUE	8
LIJ	LIJ09	LIJ05	LIJ_09_05	north	north_F	2015-08-03	2015-08-10	north_F	26.88	TRUE	7
WFM	WFM04	WFM02	WFM_04_02	north	north_F	2015-08-03	2015-08-18	north_F	12.99	TRUE	15
WFM	WFM03	WFM02	WFM_03_02	north	north_F	2015-08-03	2015-08-09	north_F	24.43	TRUE	6
CUR	CUR13	CUR09	CUR_13_09	north	north_G	2015-08-03	2015-08-10	north_G	34.39	TRUE	7
CUR	CUR03	CUR15	CUR_03_15	north	north_G	2015-08-03	2015-08-14	north_G	26.27	TRUE	11
NMT	NMT03	NMT15	NMT_03_15	north	north_G	2015-08-03	2015-08-10	north_G	33.43	TRUE	7
LIJ	LIJ10	LIJ08	LIJ_10_08	north	north_G	2015-08-03	2015-08-11	north_G	NA	FALSE	8
WFM	WFM11	WFM08	WFM_11_08	north	north_G	2015-08-03	2015-08-09	north_G	10.53	FALSE	6
LIJ	LIJ14	LIJ12	LIJ_14_12	north	north_G	2015-08-03	2015-08-10	north_G	21.43	FALSE	7
WFM	WFM06	WFM02	WFM_06_02	north	north_G	2015-08-03	2015-08-09	north_G	17.84	FALSE	6
WFM	WFM02	WFM15	WFM_02_15	north	north_G	2015-08-03	2015-08-10	north_G	24.95	TRUE	7
RCK	RCK07	RCK05	RCK_07_05	north	north_G	2015-08-03	2015-08-13	north_G	32.48	TRUE	10
WFM	WFM09	WFM06	WFM_09_06	north	north_G	2015-08-03	2015-08-10	north_G	32.66	TRUE	7
WFM	WFM08	WFM07	WFM_08_07	north	north_G	2015-08-03	2015-08-10	north_G	31.89	TRUE	7
WFM	WFM06	WFM04	WFM_06_04	north	north_G	2015-08-03	2015-08-10	north_G	33.61	TRUE	7
NMT	NMT04	NMT02	NMT_04_02	north	north_G	2015-08-03	2015-08-11	north_G	37.63	TRUE	8
WFM	WFM02	WFM13	WFM_02_13	north	north_G	2015-08-03	2015-08-10	north_G	23.13	TRUE	7
CUR	CUR11	CUR08	CUR_11_08	north	north_G	2015-08-03	2015-08-09	north_G	NA	FALSE	6
LIJ	LIJ08	LIJ05	LIJ_08_05	north	north_G	2015-08-03	2015-08-11	north_G	32.83	TRUE	8
NMT	NMT05	NMT04	NMT_05_04	north	north_G	2015-08-03	2015-08-10	north_G	31.15	TRUE	7
NMT	NMT11	NMT08	NMT_11_08	north	north_G	2015-08-03	2015-08-09	north_G	24.06	TRUE	6
LIJ	LIJ13	LIJ09	LIJ_13_09	north	north_G	2015-08-03	2015-08-10	north_G	26.42	TRUE	7
RCK	RCK13	RCK10	RCK_13_10	north	north_G	2015-08-03	2015-08-16	north_G	23.45	TRUE	13
RCK	RCK06	RCK05	RCK_06_05	north	north_G	2015-08-03	2015-08-10	north_G	28.38	TRUE	7
RCK	RCK15	RCK12	RCK_15_12	north	north_G	2015-08-03	2015-08-14	north_G	22.6	FALSE	11
NMT	NMT09	NMT07	NMT_09_07	north	north_G	2015-08-03	2015-08-11	north_G	29.61	FALSE	8
RCK	RCK01	RCK15	RCK_01_15	north	north_G	2015-08-03	2015-08-11	north_G	33.92	FALSE	8
LIJ	LIJ01	LIJ14	LIJ_01_14	north	north_G	2015-08-03	2015-08-09	north_G	28.14	TRUE	6
CUR	CUR14	CUR10	CUR_14_10	north	north_G	2015-08-03	2015-08-11	north_G	33.99	TRUE	8
RCK	RCK15	RCK14	RCK_15_14	north	north_G	2015-08-03	2015-08-17	north_G	NA	FALSE	14
CUR	CUR10	CUR06	CUR_10_06	north	north_G	2015-08-03	2015-08-10	north_G	40.37	TRUE	7
CUR	CUR12	CUR10	CUR_12_10	north	north_G	2015-08-03	2015-08-09	north_G	21.04	FALSE	6
LIJ	LIJ11	LIJ08	LIJ_11_08	north	north_G	2015-08-03	2015-08-10	north_G	23.89	TRUE	7
NMT	NMT07	NMT05	NMT_07_05	north	north_G	2015-08-03	2015-08-10	north_G	23.2	FALSE	7
WFM	WFM01	WFM13	WFM_01_13	north	north_G	2015-08-03	2015-08-09	north_G	29.46	FALSE	6
RCK	RCK13	RCK12	RCK_13_12	north	north_G	2015-08-03	2015-08-17	north_G	20.05	FALSE	14
LIJ	LIJ07	LIJ05	LIJ_07_05	north	north_G	2015-08-03	2015-08-10	north_G	23.88	TRUE	7
WFM	WFM05	WFM03	WFM_05_03	north	north_G	2015-08-03	2015-08-10	north_G	26.19	TRUE	7
WFM	WFM11	WFM07	WFM_11_07	north	north_G	2015-08-03	2015-08-09	north_G	30.86	TRUE	6
RCK	RCK10	RCK07	RCK_10_07	north	north_G	2015-08-03	2015-08-10	north_G	26.16	TRUE	7
LIJ	LIJ10	LIJ07	LIJ_10_07	north	north_G	2015-08-03	2015-08-14	north_G	28.02	FALSE	11
CUR	CUR08	CUR05	CUR_08_05	north	north_G	2015-08-03	2015-08-09	north_G	32.42	FALSE	6
NMT	NMT12	NMT10	NMT_12_10	north	north_G	2015-08-03	2015-08-09	north_G	34.6	TRUE	6
NMT	NMT10	NMT09	NMT_10_09	north	north_G	2015-08-03	2015-08-11	north_G	28.77	FALSE	8
NMT	NMT08	NMT05	NMT_08_05	north	north_G	2015-08-03	2015-08-09	north_G	21.12	FALSE	6
NMT	NMT13	NMT11	NMT_13_11	north	north_G	2015-08-03	2015-08-09	north_G	28.87	TRUE	6
LIJ	LIJ06	LIJ02	LIJ_06_02	north	north_G	2015-08-03	2015-08-10	north_G	30.68	TRUE	7
RCK	RCK08	RCK05	RCK_08_05	north	north_G	2015-08-03	2015-08-13	north_G	28.19	TRUE	10
NMT	NMT05	NMT02	NMT_05_02	north	north_G	2015-08-03	2015-08-10	north_G	25.55	TRUE	7
LIJ	LIJ14	LIJ10	LIJ_14_10	north	north_G	2015-08-03	2015-08-10	north_G	31.19	FALSE	7
RCK	RCK14	RCK11	RCK_14_11	north	north_G	2015-08-03	2015-08-11	north_G	24.57	FALSE	8
WFM	WFM06	WFM03	WFM_06_03	north	north_G	2015-08-03	2015-08-09	north_G	19.45	TRUE	6
LIJ	LIJ11	LIJ07	LIJ_11_07	north	north_G	2015-08-03	2015-08-10	north_G	20.3	FALSE	7
CUR	CUR10	CUR07	CUR_10_07	north	north_G	2015-08-03	2015-08-10	north_G	27.33	TRUE	7
NMT	NMT04	NMT01	NMT_04_01	north	north_G	2015-08-03	2015-08-10	north_G	46.18	TRUE	7
LIJ	LIJ03	LIJ15	LIJ_03_15	north	north_G	2015-08-03	2015-08-16	north_G	17.21	FALSE	13
WFM	WFM10	WFM08	WFM_10_08	north	north_G	2015-08-03	2015-08-09	north_G	22.67	FALSE	6
CUR	CUR06	CUR04	CUR_06_04	north	north_G	2015-08-03	2015-08-09	north_G	27.64	TRUE	6
RCK	RCK15	RCK13	RCK_15_13	north	north_G	2015-08-03	2015-08-11	north_G	28.48	TRUE	8
NMT	NMT11	NMT09	NMT_11_09	north	north_G	2015-08-03	2015-08-09	north_G	31.5	FALSE	6
CUR	CUR14	CUR12	CUR_14_12	north	north_G	2015-08-03	2015-08-09	north_G	29.51	TRUE	6
CUR	CUR02	CUR15	CUR_02_15	north	north_G	2015-08-03	2015-08-10	north_G	32.4	TRUE	7
RCK	RCK12	RCK11	RCK_12_11	north	north_G	2015-08-03	2015-08-10	north_G	25.01	TRUE	7
NMT	NMT06	NMT05	NMT_06_05	north	north_G	2015-08-03	2015-08-09	north_G	19.91	FALSE	6
RCK	RCK12	RCK10	RCK_12_10	north	north_G	2015-08-03	2015-08-11	north_G	19.52	TRUE	8
WFM	WFM10	WFM09	WFM_10_09	north	north_G	2015-08-03	2015-08-10	north_G	18.83	TRUE	7
WFM	WFM15	WFM13	WFM_15_13	north	north_G	2015-08-03	2015-08-10	north_G	29.36	FALSE	7
RCK	RCK09	RCK06	RCK_09_06	north	north_G	2015-08-03	2015-08-12	north_G	29.42	TRUE	9
RCK	RCK11	RCK09	RCK_11_09	north	north_G	2015-08-03	2015-08-11	north_G	23.49	TRUE	8
RCK	RCK05	RCK02	RCK_05_02	north	north_G	2015-08-03	2015-08-16	north_G	20.29	FALSE	13
RCK	RCK13	RCK11	RCK_13_11	north	north_G	2015-08-03	2015-08-11	north_G	21.2	FALSE	8
RCK	RCK02	RCK15	RCK_02_15	north	north_G	2015-08-03	2015-08-11	north_G	13.61	FALSE	8
WFM	WFM12	WFM08	WFM_12_08	north	north_G	2015-08-03	2015-08-10	north_G	28.2	FALSE	7
CUR	CUR11	CUR09	CUR_11_09	north	north_G	2015-08-03	2015-08-10	north_G	26.08	TRUE	7
RCK	RCK12	RCK09	RCK_12_09	north	north_G	2015-08-03	2015-08-14	north_G	28.6	TRUE	11
WFM	WFM11	WFM10	WFM_11_10	north	north_G	2015-08-03	2015-08-11	north_G	23.33	FALSE	8
RCK	RCK01	RCK14	RCK_01_14	north	north_G	2015-08-03	2015-08-25	north_G	13.33	FALSE	22
LIJ	LIJ08	LIJ03	LIJ_08_03	north	north_G	2015-08-03	2015-08-09	north_G	30.12	TRUE	6
NMT	NMT01	NMT13	NMT_01_13	north	north_G	2015-08-03	2015-08-09	north_G	27.71	TRUE	6
LIJ	LIJ01	LIJ12	LIJ_01_12	north	north_G	2015-08-03	2015-08-11	north_G	25.35	TRUE	8
NMT	NMT15	NMT12	NMT_15_12	north	north_G	2015-08-03	2015-08-10	north_G	27.31	FALSE	7
RCK	RCK07	RCK06	RCK_07_06	north	north_G	2015-08-03	2015-08-17	north_G	25.3	TRUE	14
RCK	RCK11	RCK08	RCK_11_08	north	north_G	2015-08-03	2015-08-19	north_G	14.65	FALSE	16
CUR	CUR08	CUR06	CUR_08_06	north	north_G	2015-08-03	2015-08-09	north_G	29.04	FALSE	6
CUR	CUR09	CUR06	CUR_09_06	north	north_G	2015-08-03	2015-08-10	north_G	22.33	FALSE	7
CUR	CUR12	CUR09	CUR_12_09	north	north_G	2015-08-03	2015-08-09	north_G	25.67	FALSE	6
WFM	WFM12	WFM10	WFM_12_10	north	north_G	2015-08-03	2015-08-09	north_G	18.05	FALSE	6
RCK	RCK04	RCK01	RCK_04_01	north	north_G	2015-08-03	2015-08-14	north_G	15.13	FALSE	11
NMT	NMT13	NMT10	NMT_13_10	north	north_G	2015-08-03	2015-08-09	north_G	26.91	FALSE	6
WFM	WFM01	WFM12	WFM_01_12	north	north_G	2015-08-03	2015-08-09	north_G	24.58	TRUE	6
NMT	NMT10	NMT07	NMT_10_07	north	north_G	2015-08-03	2015-08-10	north_G	25.54	TRUE	7
LIJ	LIJ13	LIJ10	LIJ_13_10	north	north_G	2015-08-03	2015-08-09	north_G	25.71	FALSE	6
LIJ	LIJ05	LIJ01	LIJ_05_01	north	north_G	2015-08-03	2015-08-11	north_G	20.94	FALSE	8
WFM	WFM12	WFM09	WFM_12_09	north	north_G	2015-08-03	2015-08-11	north_G	27.16	TRUE	8
CUR	CUR02	CUR14	CUR_02_14	north	north_G	2015-08-03	2015-08-11	north_G	25.24	FALSE	8
LIJ	LIJ05	LIJ02	LIJ_05_02	north	north_G	2015-08-03	2015-08-11	north_G	22.78	FALSE	8
CUR	CUR05	CUR01	CUR_05_01	north	north_G	2015-08-03	2015-08-09	north_G	25.71	TRUE	6
RCK	RCK02	RCK01	RCK_02_01	north	north_G	2015-08-03	2015-08-12	north_G	25.43	FALSE	9
NMT	NMT12	NMT11	NMT_12_11	north	north_G	2015-08-03	2015-08-09	north_G	25.96	FALSE	6
RCK	RCK05	RCK03	RCK_05_03	north	north_G	2015-08-03	2015-08-17	north_G	20.33	TRUE	14
NMT	NMT09	NMT08	NMT_09_08	north	north_G	2015-08-03	2015-08-10	north_G	33.48	TRUE	7
LIJ	LIJ13	LIJ11	LIJ_13_11	north	north_G	2015-08-03	2015-08-11	north_G	32.88	TRUE	8
RCK	RCK14	RCK13	RCK_14_13	north	north_G	2015-08-03	2015-08-13	north_G	24.44	TRUE	10
NMT	NMT07	NMT04	NMT_07_04	north	north_G	2015-08-03	2015-08-11	north_G	27.73	FALSE	8
LIJ	LIJ06	LIJ01	LIJ_06_01	north	north_G	2015-08-03	2015-08-10	north_G	21.11	FALSE	7
RCK	RCK10	RCK08	RCK_10_08	north	north_G	2015-08-03	2015-08-11	north_G	35.16	TRUE	8
LIJ	LIJ15	LIJ11	LIJ_15_11	north	north_G	2015-08-03	2015-08-09	north_G	27.15	TRUE	6
LIJ	LIJ06	LIJ03	LIJ_06_03	north	north_G	2015-08-03	2015-08-12	north_G	24.91	TRUE	9
LIJ	LIJ03	LIJ14	LIJ_03_14	north	north_G	2015-08-03	2015-08-14	north_G	25.82	FALSE	11
CUR	CUR04	CUR15	CUR_04_15	north	north_G	2015-08-03	2015-08-12	north_G	28.89	TRUE	9
WFM	WFM04	WFM14	WFM_04_14	north	north_G	2015-08-03	2015-08-13	north_G	26.08	FALSE	10
RCK	RCK02	RCK14	RCK_02_14	north	north_G	2015-08-03	2015-08-14	north_G	17.41	TRUE	11
RCK	RCK03	RCK15	RCK_03_15	north	north_G	2015-08-03	2015-08-25	north_G	12.78	FALSE	22
WFM	WFM03	WFM15	WFM_03_15	north	north_G	2015-08-03	2015-08-09	north_G	23.91	FALSE	6
CUR	CUR06	CUR02	CUR_06_02	north	north_G	2015-08-03	2015-08-10	north_G	32.99	FALSE	7
CUR	CUR07	CUR03	CUR_07_03	north	north_G	2015-08-03	2015-08-10	north_G	38.94	FALSE	7
LIJ	LIJ03	LIJ01	LIJ_03_01	north	north_G	2015-08-03	2015-08-17	north_G	26.95	TRUE	14
NMT	NMT07	NMT06	NMT_07_06	north	north_G	2015-08-03	2015-08-13	north_G	41.15	TRUE	10
NMT	NMT08	NMT06	NMT_08_06	north	north_G	2015-08-03	2015-08-10	north_G	38.93	FALSE	7
NMT	NMT01	NMT14	NMT_01_14	north	north_G	2015-08-03	2015-08-11	north_G	29.93	TRUE	8
CUR	CUR05	CUR02	CUR_05_02	north	north_G	2015-08-03	2015-08-12	north_G	28.2	FALSE	9
WFM	WFM03	WFM14	WFM_03_14	north	north_G	2015-08-03	2015-08-10	north_G	23.01	TRUE	7
NMT	NMT02	NMT01	NMT_02_01	north	north_G	2015-08-03	2015-08-11	north_G	39.6	TRUE	8
RCK	RCK10	RCK09	RCK_10_09	north	north_G	2015-08-03	2015-08-16	north_G	28	TRUE	13
RCK	RCK11	RCK10	RCK_11_10	north	north_G	2015-08-03	2015-08-13	north_G	33.01	FALSE	10
NMT	NMT08	NMT07	NMT_08_07	north	north_G	2015-08-03	2015-08-10	north_G	33.09	TRUE	7
NMT	NMT04	NMT03	NMT_04_03	north	north_G	2015-08-03	2015-08-10	north_G	33.74	FALSE	7
CUR	CUR04	CUR02	CUR_04_02	north	north_G	2015-08-03	2015-08-09	north_G	34.3	FALSE	6
NMT	NMT13	NMT12	NMT_13_12	north	north_G	2015-08-03	2015-08-10	north_G	34.05	TRUE	7
NMT	NMT05	NMT03	NMT_05_03	north	north_G	2015-08-03	2015-08-10	north_G	32.25	FALSE	7
RCK	RCK09	RCK08	RCK_09_08	north	north_G	2015-08-03	2015-08-13	north_G	30.77	TRUE	10
CUR	CUR07	CUR05	CUR_07_05	north	north_G	2015-08-03	2015-08-11	north_G	34.13	TRUE	8
WFM	WFM15	WFM11	WFM_15_11	north	north_G	2015-08-03	2015-08-10	north_G	25.56	TRUE	7
WFM	WFM08	WFM06	WFM_08_06	north	north_G	2015-08-03	2015-08-10	north_G	30.15	TRUE	7
WFM	WFM07	WFM05	WFM_07_05	north	north_G	2015-08-03	2015-08-10	north_G	30.39	FALSE	7
LIJ	LIJ12	LIJ09	LIJ_12_09	north	north_G	2015-08-03	2015-08-14	north_G	23.86	FALSE	11
NMT	NMT12	NMT09	NMT_12_09	north	north_G	2015-08-03	2015-08-11	north_G	24.52	FALSE	8
CUR	CUR07	CUR04	CUR_07_04	north	north_G	2015-08-03	2015-08-12	north_G	30	TRUE	9
CUR	CUR09	CUR07	CUR_09_07	north	north_G	2015-08-03	2015-08-12	north_G	30.76	TRUE	9
NMT	NMT14	NMT13	NMT_14_13	north	north_G	2015-08-03	2015-08-09	north_G	31.17	TRUE	6
WFM	WFM03	WFM02	WFM_03_02	north	north_G	2015-08-03	2015-08-13	north_G	26.22	TRUE	10
NMT	NMT02	NMT15	NMT_02_15	north	north_G	2015-08-03	2015-08-16	north_G	21	FALSE	13
WFM	WFM10	WFM06	WFM_10_06	north	north_G	2015-08-03	2015-08-10	north_G	29.88	FALSE	7
NMT	NMT14	NMT11	NMT_14_11	north	north_G	2015-08-03	2015-08-10	north_G	38.71	TRUE	7
NMT	NMT09	NMT06	NMT_09_06	north	north_G	2015-08-03	2015-08-10	north_G	38.84	TRUE	7
WFM	WFM15	WFM14	WFM_15_14	north	north_G	2015-08-03	2015-08-10	north_G	16.58	TRUE	7
NMT	NMT10	NMT08	NMT_10_08	north	north_G	2015-08-03	2015-08-10	north_G	35.5	FALSE	7
CUR	CUR10	CUR08	CUR_10_08	north	north_G	2015-08-03	2015-08-09	north_G	29.13	FALSE	6
CUR	CUR13	CUR11	CUR_13_11	north	north_G	2015-08-03	2015-08-09	north_G	31.97	FALSE	6
LIJ	LIJ02	LIJ13	LIJ_02_13	north	north_G	2015-08-03	2015-08-14	north_G	28.72	TRUE	11
LIJ	LIJ11	LIJ09	LIJ_11_09	north	north_G	2015-08-03	2015-08-17	north_G	31.23	TRUE	14
CUR	CUR03	CUR01	CUR_03_01	north	north_G	2015-08-03	2015-08-10	north_G	29.44	TRUE	7
CUR	CUR15	CUR11	CUR_15_11	north	north_G	2015-08-03	2015-08-10	north_G	29.51	TRUE	7
CUR	CUR01	CUR13	CUR_01_13	north	north_G	2015-08-03	2015-08-10	north_G	32.3	TRUE	7
WFM	WFM09	WFM05	WFM_09_05	north	north_G	2015-08-03	2015-08-10	north_G	41.74	TRUE	7
CUR	CUR02	CUR13	CUR_02_13	north	north_G	2015-08-03	2015-08-11	north_G	34.11	TRUE	8
CUR	CUR12	CUR08	CUR_12_08	north	north_G	2015-08-03	2015-08-09	north_G	42.98	TRUE	6
NMT	NMT11	NMT10	NMT_11_10	north	north_G	2015-08-03	2015-08-11	north_G	35.73	TRUE	8
NMT	NMT03	NMT01	NMT_03_01	north	north_G	2015-08-03	2015-08-09	north_G	28.02	FALSE	6
WFM	WFM07	WFM03	WFM_07_03	north	north_G	2015-08-03	2015-08-10	north_G	25.79	TRUE	7
LIJ	LIJ07	LIJ03	LIJ_07_03	north	north_G	2015-08-03	2015-08-10	north_G	27.49	FALSE	7
WFM	WFM14	WFM10	WFM_14_10	north	north_G	2015-08-03	2015-08-14	north_G	41.43	TRUE	11
WFM	WFM01	WFM14	WFM_01_14	north	north_G	2015-08-03	2015-08-09	north_G	31.35	FALSE	6
WFM	WFM13	WFM12	WFM_13_12	north	north_G	2015-08-03	2015-08-09	north_G	26.85	FALSE	6
RCK	RCK09	RCK07	RCK_09_07	north	north_G	2015-08-03	2015-08-13	north_G	36.92	TRUE	10
LIJ	LIJ08	LIJ06	LIJ_08_06	north	north_G	2015-08-03	2015-08-12	north_G	33.37	FALSE	9
WFM	WFM04	WFM02	WFM_04_02	north	north_G	2015-08-03	2015-08-09	north_G	37.06	FALSE	6
CUR	CUR15	CUR13	CUR_15_13	north	north_G	2015-08-03	2015-08-17	north_G	31.03	TRUE	14
WFM	WFM13	WFM11	WFM_13_11	north	north_G	2015-08-03	2015-08-10	north_G	35.18	TRUE	7
LIJ	LIJ09	LIJ05	LIJ_09_05	north	north_G	2015-08-03	2015-08-10	north_G	32.61	TRUE	7
WFM	WFM14	WFM11	WFM_14_11	north	north_G	2015-08-03	2015-08-11	north_G	38.69	TRUE	8
CUR	CUR11	CUR07	CUR_11_07	north	north_G	2015-08-03	2015-08-10	north_G	37.09	FALSE	7
WFM	WFM07	WFM04	WFM_07_04	north	north_G	2015-08-03	2015-08-11	north_G	27.19	FALSE	8
LIJ	LIJ07	LIJ02	LIJ_07_02	north	north_G	2015-08-03	2015-08-11	north_G	37	TRUE	8
NMT	NMT06	NMT04	NMT_06_04	north	north_G	2015-08-03	2015-08-10	north_G	42.21	TRUE	7
NMT	NMT03	NMT02	NMT_03_02	north	north_G	2015-08-03	2015-08-10	north_G	45.53	TRUE	7
LIJ	LIJ02	LIJ14	LIJ_02_14	north	north_G	2015-08-03	2015-08-14	north_G	25.83	TRUE	11
CUR	CUR01	CUR14	CUR_01_14	north	north_G	2015-08-03	2015-08-10	north_G	33.68	TRUE	7
LIJ	LIJ12	LIJ08	LIJ_12_08	north	north_G	2015-08-03	2015-08-14	north_G	27.41	FALSE	11
CUR	CUR08	CUR04	CUR_08_04	north	north_G	2015-08-03	2015-08-10	north_G	36.85	FALSE	7
NMT	NMT15	NMT13	NMT_15_13	north	north_G	2015-08-03	2015-08-10	north_G	23.61	TRUE	7
CUR	CUR01	CUR12	CUR_01_12	north	north_G	2015-08-03	2015-08-10	north_G	29.6	TRUE	7
LIJ	LIJ09	LIJ06	LIJ_09_06	north	north_G	2015-08-03	2015-08-10	north_G	32.92	TRUE	7
NMT	NMT14	NMT12	NMT_14_12	north	north_G	2015-08-03	2015-08-13	north_G	35.22	FALSE	10
WFM	WFM13	WFM09	WFM_13_09	north	north_G	2015-08-03	2015-08-11	north_G	31.96	TRUE	8
WFM	WFM14	WFM12	WFM_14_12	north	north_G	2015-08-03	2015-08-10	north_G	35.93	TRUE	7
LIJ	LIJ14	LIJ11	LIJ_14_11	north	north_G	2015-08-03	2015-08-11	north_G	24.96	TRUE	8
CUR	CUR03	CUR14	CUR_03_14	north	north_G	2015-08-03	2015-08-11	north_G	25.85	TRUE	8
